Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
17,COPS7A,-0.28,13.3,9.16E-09
17,AIF1,-1.19,4.8,9.80E-09
17,CD160,-0.45,14.8,9.84E-09
17,LGALS8,-0.33,31,9.93E-09
17,MTERF4,-0.26,18.6,1.00E-08
17,ACOX1,0.79,52.9,1.03E-08
17,RCAN1,0.53,31,1.06E-08
17,TMIGD2,-0.31,2.4,1.07E-08
17,RNF207,0.44,30.5,1.08E-08
17,PCID2,-0.32,17.1,1.08E-08
17,F2R,-0.26,17.6,1.09E-08
17,MRPL22,-0.37,18.1,1.15E-08
17,LTA4H,-0.33,23.3,1.16E-08
17,WDR34,0.37,23.3,1.17E-08
17,EIF2D,-0.34,16.2,1.18E-08
17,HSPE1-MOB4,-0.27,2.9,1.19E-08
17,PRDX2,-0.33,37.1,1.20E-08
17,KMT2E,-0.3,77.6,1.31E-08
17,ATP6V1C1,-0.3,22.9,1.47E-08
17,THAP7,-0.28,7.6,1.48E-08
17,TRIAP1,-0.3,4.8,1.51E-08
17,RPL7L1,-0.34,63.3,1.53E-08
17,ZBTB32,-0.27,0.5,1.56E-08
17,CCR8,-0.57,0.5,1.58E-08
17,NT5DC1,-0.28,12.9,1.70E-08
17,SLC35B1,-0.32,27.6,1.72E-08
17,ATF4,-0.29,55.7,1.76E-08
17,CARS2,0.64,49.5,1.77E-08
17,ZRSR2,-0.28,15.7,1.82E-08
17,MACROD1,0.43,12.9,1.87E-08
17,UMAD1,0.26,9.5,1.89E-08
17,PATL2,-0.52,25.7,2.05E-08
17,SLC25A26,-0.35,17.6,2.05E-08
17,CCL3L3,-1.43,17.1,2.11E-08
17,IQCE,0.32,30.5,2.15E-08
17,GALC,-0.26,29,2.21E-08
17,CYB561D2,-0.28,20,2.22E-08
17,RHOC,0.55,68.1,2.26E-08
17,PPP2R3C,-0.4,23.3,2.53E-08
17,CCNC,-0.28,44.8,2.55E-08
17,SYNGR1,-0.28,1,2.56E-08
17,RUVBL1,-0.28,16.7,2.60E-08
17,LINC00511,0.44,52.9,2.68E-08
17,CAST,0.42,87.1,2.74E-08
17,NAMPT,-0.59,63.8,2.76E-08
17,PPIH,-0.27,7.1,2.83E-08
17,GARS,-0.29,25.2,2.83E-08
17,UBE2D1,-0.28,17.1,3.06E-08
17,NIT2,-0.28,25.7,3.07E-08
17,VNN2,-0.31,2.9,3.29E-08
17,MED21,-0.29,10,3.34E-08
17,DCTN5,-0.25,38.1,3.36E-08
17,NDUFB7,0.41,66.7,3.49E-08
17,HLA-DRA,-2.67,68.1,3.69E-08
17,TSEN54,-0.28,29.5,3.70E-08
17,ZG16B,0.31,12.9,3.83E-08
17,TIA1,-0.27,24.8,3.86E-08
17,PSMB10,-0.32,60,3.99E-08
17,PRDX6,-0.25,39,4.18E-08
17,RGPD5,-0.28,55.2,4.20E-08
17,ELL2,-0.67,22.4,4.23E-08
17,KIR2DL4,-0.6,3.8,4.30E-08
17,GLO1,-0.3,25.2,4.38E-08
17,RGL4,-0.26,11.9,4.38E-08
17,TMEM126A,-0.31,7.1,4.44E-08
17,NOSIP,-0.39,33.8,4.47E-08
17,HSPA2,0.25,29.5,4.49E-08
17,SMC4,-0.38,33.8,4.83E-08
17,BCL7B,-0.26,17.1,4.93E-08
17,SIKE1,-0.28,19,4.95E-08
17,EIF2B2,-0.29,11,5.01E-08
17,SPAG7,-0.34,30,5.27E-08
17,PECAM1,-0.31,34.3,5.33E-08
17,PTPN2,-0.35,54.3,5.63E-08
17,ALDOC,-0.28,8.6,5.64E-08
17,SAFB2,-0.25,41.9,5.71E-08
17,TNFAIP8L2,-0.27,0.5,5.85E-08
17,RBM48,-0.28,19.5,6.20E-08
17,IER2,0.34,90,6.24E-08
17,EXOC3,0.5,41.4,6.30E-08
17,CENPK,-0.45,24.3,6.31E-08
17,CCDC18-AS1,-0.47,54.8,7.11E-08
17,XBP1,-0.58,44.8,7.24E-08
17,IFI44,-0.29,13.3,7.52E-08
17,ICAM1,-0.32,30,7.85E-08
17,METTL5,-0.26,16.2,8.78E-08
17,VRK1,-0.26,11,9.11E-08
17,SDF2L1,-0.26,14.3,9.74E-08
17,TMEM14A,-0.37,7.6,1.04E-07
17,DAP,-0.29,20,1.09E-07
17,CD40LG,-0.37,8.1,1.12E-07
17,BCL2A1,-0.96,16.2,1.21E-07
17,SARNP,-0.32,25.2,1.23E-07
17,CKS2,-0.4,21,1.26E-07
17,RAB9A,-0.33,15.7,1.26E-07
17,SNURF,-0.33,4.3,1.27E-07
17,SC5D,-0.36,15.7,1.31E-07
17,LILRB2,-0.3,5.2,1.32E-07
17,RAB30,-0.55,15.2,1.35E-07
17,PHB,-0.34,26.7,1.35E-07
17,FAM171A1,0.34,12.4,1.37E-07
17,NABP1,-0.43,81.4,1.37E-07
17,STK3,0.28,61,1.37E-07
17,NCF1,-0.37,17.6,1.38E-07
17,KCTD5,0.4,34.8,1.42E-07
17,CD79B,-0.34,10,1.45E-07
17,TC2N,-0.61,29.5,1.46E-07
17,PFKL,0.46,62.9,1.48E-07
17,ALG3,-0.25,11.4,1.51E-07
17,ELOF1,-0.41,40.5,1.51E-07
17,RNF213,-0.36,83.3,1.54E-07
17,KLRC1,-0.93,15.7,1.54E-07
17,MPHOSPH6,-0.32,9.5,1.56E-07
17,TNFSF14,-0.32,17.1,1.56E-07
17,ALG8,-0.33,15.2,1.58E-07
17,CX3CR1,-0.39,10.5,1.61E-07
17,NMT1,-0.44,14.3,1.62E-07
17,MRPS27,-0.26,15.2,1.69E-07
17,FGFBP2,-0.91,6.7,1.75E-07
17,NDUFB4,-0.28,39,1.75E-07
17,PDLIM2,-0.28,35.7,1.75E-07
17,ADSL,-0.37,28.1,1.78E-07
17,PBDC1,-0.32,14.8,1.78E-07
17,RBM17,-0.26,41.4,1.79E-07
17,TPRXL,0.33,41.9,1.83E-07
17,HIST4H4,0.68,28.6,1.86E-07
17,FLJ20021,0.51,11,1.92E-07
17,ADK,-0.26,18.6,1.94E-07
17,DYNLT3,-0.3,22.9,1.95E-07
17,MVP,0.37,83.3,1.99E-07
17,SAMM50,-0.29,20,2.19E-07
17,KDELR2,-0.3,35.7,2.19E-07
17,LYN,-0.26,30.5,2.19E-07
17,CCDC122,0.3,80,2.20E-07
17,NDUFA6,-0.34,32.9,2.22E-07
17,CHST12,-0.32,70.5,2.37E-07
17,BTG2,-0.52,71,2.49E-07
17,CHMP7,-0.3,22.4,2.54E-07
17,ISY1,-0.25,28.6,2.58E-07
17,CNPY2,-0.27,47.1,2.58E-07
17,BCL2L15,0.33,32.9,2.73E-07
17,MYLK,0.39,50.5,2.94E-07
17,ROCK2,0.28,42.4,2.95E-07
17,UACA,0.47,40,3.02E-07
17,MIR22HG,0.38,31.4,3.04E-07
17,LY96,-0.28,1.4,3.06E-07
17,C12ORF75,-0.46,28.1,3.08E-07
17,NCR3,-0.4,2.4,3.29E-07
17,ARMCX6,-0.27,3.8,3.32E-07
17,LPCAT4,0.38,34.8,3.35E-07
17,FAM135A,0.28,35.2,3.41E-07
17,MDM2,-0.54,65.2,3.43E-07
17,LINC00854,0.33,37.6,3.45E-07
17,SDHC,-0.53,60,3.79E-07
17,TTC39A,0.4,23.8,3.86E-07
17,ZDHHC2,1.05,7.1,3.92E-07
17,SYNGR2,-0.26,57.6,3.96E-07
17,LINC00668,0.67,37.6,4.11E-07
17,PLA2G16,0.33,17.1,4.12E-07
17,IL12RB2,-0.27,10,4.13E-07
17,PIP4K2C,-0.25,11.9,4.13E-07
17,GOLGB1,0.54,75.7,4.23E-07
17,RCBTB2,-0.32,7.6,4.36E-07
17,AQP3,-0.32,11.4,4.36E-07
17,SULT1A3,0.31,51,4.57E-07
17,POLD4,0.54,71,4.80E-07
17,AKTIP,-0.27,19.5,5.02E-07
17,NHP2,-0.26,32.4,5.21E-07
17,PPFIBP2,0.35,28.6,5.34E-07
17,SAR1B,-0.41,55.2,5.34E-07
17,ZFAND1,-0.29,9.5,5.50E-07
17,DPEP2,-0.28,5.2,5.53E-07
17,SRI,0.81,67.6,5.68E-07
17,MYDGF,-0.38,37.6,5.87E-07
17,UGCG,0.49,13.8,5.94E-07
17,SZT2,0.28,84.8,6.09E-07
17,COL9A2,0.31,17.1,6.19E-07
17,PDK3,-0.28,9,6.33E-07
17,IGFBP7,-0.73,28.6,6.62E-07
17,SPRY4,0.25,17.1,6.73E-07
17,SCPEP1,-0.49,19,6.76E-07
17,TMEM222,-0.29,13.8,6.90E-07
17,NFKBID,-0.45,27.1,6.98E-07
17,RHOT2,0.54,62.4,7.16E-07
17,HERC2P3,0.49,48.6,7.28E-07
17,NINJ2,-0.38,2.9,7.71E-07
17,EXOSC7,-0.29,14.8,8.59E-07
17,PCK2,0.33,35.2,8.77E-07
17,MCF2L,0.27,30.5,8.92E-07
17,ASB8,-0.33,26.7,8.97E-07
17,BTLA,-0.29,4.8,9.33E-07
17,SLC38A2,0.38,51,9.33E-07
17,CHP2,0.29,45.7,9.43E-07
17,MNDA,-0.45,3.3,9.82E-07
17,NDUFB5,-0.36,41,9.86E-07
17,SYF2,-0.4,37.6,1.00E-06
17,SNHG1,-0.38,18.1,1.06E-06
17,PDK1,-0.29,36.7,1.12E-06
17,NPC1,-0.29,43.3,1.19E-06
17,PDE8A,0.48,38.6,1.24E-06
17,DNAH7,0.25,32.9,1.27E-06
17,UAP1,1.66,51.4,1.35E-06
17,SQSTM1,0.52,89,1.35E-06
17,ZDHHC4,-0.26,18.1,1.41E-06
17,ZCCHC7,-0.28,20,1.44E-06
17,MET,0.28,25.2,1.47E-06
17,TFRC,-0.5,48.1,1.53E-06
17,TEP1,0.49,40.5,1.54E-06
17,SURF1,-0.26,9.5,1.59E-06
17,PKP2,0.39,37.6,1.63E-06
17,OSM,-0.42,4.3,1.73E-06
17,C3ORF38,-0.28,11.4,1.76E-06
17,DPY30,-0.33,33.8,1.81E-06
17,MKLN1,-0.26,39,1.86E-06
17,NLRP3,-0.26,6.2,1.86E-06
17,LAT2,-0.62,37.1,1.92E-06
17,RAD51C,-0.27,37.6,1.94E-06
17,A2M,-0.78,19,1.96E-06
17,SLC25A37,0.35,60.5,1.97E-06
17,WDR75,-0.25,16.2,2.02E-06
17,MTHFS,-0.32,10.5,2.04E-06
17,PPIE,-0.32,39.5,2.04E-06
17,FAM114A1,0.34,37.6,2.05E-06
17,NDFIP2,-0.34,18.1,2.07E-06
17,TMEM208,-0.32,16.7,2.07E-06
17,KAT7,-0.27,73.8,2.12E-06
17,ADH5,-0.29,27.6,2.21E-06
17,C1ORF123,-0.31,14.3,2.29E-06
17,EMC3,-0.37,51,2.62E-06
17,MRPL43,-0.29,23.3,2.64E-06
17,FECH,0.29,3.3,2.65E-06
17,XCL2,-0.28,1.9,2.66E-06
17,HSPA6,-0.53,10,2.67E-06
17,NDUFA5,-0.28,48.1,2.70E-06
17,PLXNA3,0.27,53.3,2.74E-06
17,FNTA,-0.31,69.5,2.74E-06
17,ARIH1,-0.4,66.2,2.77E-06
17,NR5A2,0.35,28.6,2.79E-06
17,SRP19,-0.31,42.4,2.90E-06
17,ADTRP,0.48,29.5,2.99E-06
17,TRIOBP,0.28,37.6,3.23E-06
17,COMMD10,-0.34,18.6,3.24E-06
17,NOTCH2NL,-0.71,43.8,3.26E-06
17,DEGS2,0.37,12.4,3.28E-06
17,POP4,-0.45,25.7,3.38E-06
17,PTGR1,0.31,36.7,3.41E-06
17,STARD3NL,-0.3,28.6,3.56E-06
17,ZNF101,-0.33,44.3,3.65E-06
17,SPG7,0.31,76.7,3.79E-06
17,S100A10,0.46,86.7,3.92E-06
17,IFT172,0.34,37.6,4.05E-06
17,TBXAS1,-0.29,15.7,4.28E-06
17,PLPP2,0.38,51.4,4.33E-06
17,MTHFD2,-0.44,45.2,4.50E-06
17,HID1,0.36,25.7,4.75E-06
17,DDX3Y,-0.32,2.4,5.05E-06
17,ZNF683,-0.45,3.3,5.12E-06
17,ZBED5,-0.26,28.6,5.13E-06
17,NPC2,-0.7,36.7,5.18E-06
17,PTP4A1,-0.29,52.9,5.39E-06
17,RHNO1,-0.29,23.3,5.65E-06
17,CYBB,-0.3,10.5,5.65E-06
17,GTDC1,-0.3,19.5,5.66E-06
17,TNIP3,-0.26,24.8,5.67E-06
17,ADAM15,0.58,32.9,5.84E-06
17,FAM26F,-0.39,1.9,5.88E-06
17,CPNE8,0.32,24.8,5.88E-06
17,GTF3C2,0.28,25.7,6.00E-06
17,ETFA,-0.27,42.4,6.09E-06
17,CISH,-0.26,11.4,6.53E-06
17,PPHLN1,-0.3,53.8,7.16E-06
17,GTF2A2,-0.31,38.6,7.29E-06
17,ETHE1,0.47,41.4,7.38E-06
17,RAPH1,0.37,27.1,8.27E-06
17,RAB31,-0.42,6.2,8.27E-06
17,ABHD14A,-0.29,16.2,8.41E-06
17,RCN2,-0.31,43.8,8.49E-06
17,PPIL3,-0.36,23.8,8.92E-06
9,KRT18,1.99,93.6,0
9,TFF3,1.17,51.2,0
9,KLF5,0.88,65.4,0
9,S100P,0.67,46,0
9,MUC5B,0.56,56.1,0
9,B2M,-2.37,100,0
9,ELF3,1.8,82.2,2.12E-297
9,KRT19,1.35,67.1,2.81E-295
9,MTRNR2L8,2.19,100,2.00E-293
9,MTRNR2L6,1.4,99.1,8.48E-292
9,MTRNR2L1,1.85,99.5,7.45E-287
9,PTPRC,-2.64,56.4,3.32E-286
9,ARHGDIB,-2.65,51.7,2.90E-277
9,MT-ND4,2.28,100,3.36E-267
9,SRGN,-2.85,59.9,1.92E-266
9,PHGR1,1.34,44.5,8.23E-264
9,IFI27,1.88,76,2.49E-260
9,AGR2,0.8,66.3,1.46E-258
9,LAPTM5,-2.1,42.2,5.17E-256
9,MT-ND4L,2.16,100,5.99E-253
9,CD53,-2.31,43.1,5.29E-252
9,STK17B,-1.53,47.2,7.15E-251
9,SARAF,-2.08,50.5,2.97E-246
9,HLA-E,-1.51,82.7,3.71E-246
9,KRT8,1.68,95.5,4.21E-244
9,LCP1,-1.64,42.4,6.02E-244
9,MT-CO2,2.13,100,2.99E-243
9,MUC6,0.47,33.7,3.14E-243
9,MT-CO3,2,100,1.84E-239
9,MT-ND1,2.16,100,7.16E-239
9,MT-ATP8,2.04,98.3,3.11E-237
9,RAC2,-1.88,34.9,3.16E-236
9,CORO1A,-2.12,35.3,2.61E-234
9,HLA-C,-1.33,71.3,2.94E-233
9,MUC4,0.52,44.6,1.13E-232
9,MT-CYB,1.94,100,4.91E-232
9,HCLS1,-1.61,25.1,7.14E-231
9,MT-ATP6,1.94,100,4.89E-230
9,HLA-A,-1.32,76.6,9.65E-230
9,MT-ND2,2.09,100,4.31E-229
9,HLA-B,-1.32,88.4,1.30E-227
9,LSP1,-1.61,36.2,2.32E-222
9,WIPF1,-1.1,18.7,5.35E-221
9,TSC22D3,-2.36,51.6,1.78E-219
9,MBNL1,-1.08,38.6,1.13E-216
9,CDC42SE2,-1.16,39.1,2.22E-216
9,CD52,-2.41,10.7,1.58E-215
9,EPS8L3,0.89,42.2,7.73E-214
9,GMFG,-1.26,11.2,1.06E-212
9,EPCAM,0.97,65.6,6.75E-211
9,ARL6IP5,-1.34,33.6,3.98E-210
9,MT-CO1,1.9,100,5.71E-210
9,CD74,-1.96,87.9,4.18E-209
9,TMC5,0.56,61.9,6.12E-209
9,DDX5,-1.05,78.7,1.59E-207
9,PRSS3,1.06,42.2,4.15E-207
9,IL2RG,-1.9,43.4,8.75E-207
9,MT-ND5,1.75,100,5.43E-206
9,ITGB2,-1.4,28.5,9.33E-206
9,APOBEC3C,-1.21,24.4,1.58E-203
9,VIM,-1.84,48.1,1.74E-202
9,CYTIP,-1.57,26.6,4.83E-202
9,UCP2,-2,23.5,6.05E-202
9,TSPAN8,1.13,49,2.52E-199
9,BTG1,-1.11,52.9,8.12E-199
9,S100A4,-1.82,25.1,2.52E-196
9,FYB,-1.19,19.9,7.31E-196
9,MSN,-0.77,38.1,7.81E-196
9,LIMD2,-1.39,10.9,5.21E-194
9,MST1R,0.76,33.4,4.87E-191
9,ITM2B,-1.23,61.4,9.15E-189
9,EMP3,-1.14,13,9.16E-189
9,HNRNPH1,-1.02,70.9,3.24E-188
9,CD99,-1.2,28.2,3.62E-188
9,CELF2,-0.82,20.4,1.24E-187
9,PTPRCAP,-1.84,32.5,1.47E-186
9,H3F3B,-1.26,89.8,1.56E-186
9,PFN1,-1.2,84.6,3.33E-186
9,CLDN4,1.26,79.2,7.29E-186
9,STK4,-1.35,47.4,9.72E-186
9,PLXNB1,0.66,39.4,7.14E-185
9,HCST,-1.2,4.2,6.62E-184
9,ARPC2,-1.14,74.6,1.52E-183
9,CD37,-1.22,18,3.56E-183
9,DOCK8,-0.86,26.1,6.39E-183
9,CD44,-1.68,56.7,1.93E-182
9,DSP,0.27,49.1,5.70E-182
9,FERMT1,0.56,33.4,6.06E-182
9,ARHGAP15,-1.45,40.8,2.14E-181
9,RHOH,-1.45,32.2,1.09E-180
9,MYL12A,-1.35,67.3,2.14E-179
9,SRSF5,-1.05,53.8,2.34E-179
9,EIF1,-1.12,83,3.52E-179
9,YPEL5,-1.51,32.5,3.58E-179
9,ACTB,-1.18,99.8,4.90E-177
9,FXYD5,-1.32,30.1,7.12E-177
9,CLDN3,1.3,53.1,1.87E-173
9,SAMSN1,-1.72,20.8,3.76E-172
9,CAPZA1,-0.93,44.1,1.30E-171
9,CEACAM5,1.04,57.3,3.27E-171
9,GNG2,-1.4,14.2,5.25E-171
9,TNFAIP3,-1.8,45.7,6.96E-171
9,TAPBP,-0.67,50.2,1.85E-170
9,PPP2R5C,-1.35,43.1,7.71E-170
9,TXNIP,-1.82,54.2,2.75E-169
9,IL10RA,-0.95,12.5,3.08E-169
9,EVI2B,-1.09,11.6,3.61E-169
9,GPSM3,-0.7,8.8,7.92E-169
9,SEPT6,-0.95,20.9,2.25E-168
9,LGALS4,1.48,59.9,2.59E-168
9,CLEC2D,-1.83,27,4.27E-168
9,LCP2,-1,11.4,6.95E-168
9,SERINC1,-0.72,28,2.06E-167
9,TMBIM6,-0.84,61.8,3.10E-167
9,ITGA4,-1.26,17.1,2.63E-166
9,EHF,0.83,36.3,7.03E-166
9,CAP1,-0.96,44.5,1.96E-165
9,TMSB4X,-1.07,99.1,3.02E-165
9,OAZ1,-0.99,75.3,6.01E-165
9,CYBA,-0.97,33,3.55E-164
9,DAZAP2,-0.93,55.9,5.83E-163
9,ANKRD44,-1.51,20.8,3.52E-162
9,RAP1B,-1.14,59.9,7.66E-162
9,CXCR4,-2.94,52.1,1.32E-161
9,FYN,-1.78,17,1.51E-160
9,PNRC1,-0.83,34.9,1.32E-159
9,SELPLG,-1.06,17.1,1.48E-159
9,RHOA,-0.77,56.2,1.58E-159
9,EVL,-1.36,15.7,4.98E-159
9,FNBP1,-0.83,15.6,6.99E-159
9,PPP1R1B,0.61,31,4.63E-158
9,SLC2A3,-1.21,33.6,7.25E-158
9,PIP4K2A,-0.96,32,3.82E-157
9,TRAF3IP3,-1.33,16.3,3.96E-157
9,BIN2,-1.14,18.5,4.63E-157
9,KLF6,-1.31,67.3,9.86E-157
9,PDCD4,-1.1,34.1,1.30E-156
9,MT-ND6,1.52,96.4,2.46E-156
9,MCL1,-0.75,41.2,3.16E-156
9,SLC44A4,0.44,46.9,5.12E-156
9,CD69,-2.62,43.3,6.86E-156
9,RGS1,-3.09,49.1,3.70E-155
9,IFI16,-0.97,30.4,4.47E-155
9,ACAP1,-1.12,26.3,2.09E-154
9,C16ORF54,-0.57,23.9,3.45E-154
9,ARHGAP9,-1.21,11.1,5.79E-154
9,SRSF7,-1.28,60.6,5.24E-152
9,RASSF5,-0.65,7.6,2.02E-151
9,EMB,-1.12,10,1.42E-150
9,PKP3,0.58,28.4,1.89E-150
9,ELF1,-0.76,36.7,2.91E-150
9,CALM1,-0.92,71.8,8.72E-150
9,MUC12,1.18,51.6,1.19E-149
9,CAPZB,-0.94,37.5,5.03E-149
9,COTL1,-1.45,50.3,5.19E-149
9,NR3C1,-0.94,13.1,1.69E-148
9,CLK1,-1.23,46,1.81E-148
9,LPXN,-1.12,20.8,2.41E-148
9,SASH3,-1.03,12.6,3.66E-148
9,CRIP1,-1.09,30.1,3.81E-148
9,C6ORF62,-0.86,43.3,4.17E-148
9,STAT4,-1.22,10.7,1.51E-147
9,RNF149,-1,42.6,2.61E-147
9,CD2,-1.8,13,5.64E-146
9,YWHAZ,-0.82,81.7,6.10E-146
9,SEPT1,-1.05,19.2,1.31E-145
9,LCK,-1.56,20.9,5.33E-145
9,CD48,-1.34,10.6,7.52E-145
9,PIM2,-1.36,24.7,2.07E-144
9,PDE4B,-1.04,17.3,3.42E-144
9,PAIP2,-0.88,28.7,6.08E-144
9,LITAF,-1.37,47.8,2.17E-143
9,DOCK10,-0.87,15.6,2.48E-143
9,ATP6V0E1,-0.85,33.9,2.75E-143
9,CD47,-0.99,86.2,3.81E-143
9,FAM49B,-0.93,35.1,4.59E-143
9,GPX2,1.59,56.2,9.94E-143
9,ADGRE5,-1.15,43.3,1.21E-142
9,C19ORF33,0.59,29.2,3.23E-142
9,GLIPR1,-1.07,19,5.73E-142
9,ACTR3,-0.9,49.5,7.63E-142
9,ARPC4,-0.65,29.6,2.14E-141
9,BIRC3,-1.15,29.9,3.68E-141
9,IKZF1,-0.75,7.4,5.70E-141
9,CD24,1.59,58.1,9.32E-141
9,ITK,-1.22,28.5,1.29E-140
9,ANXA1,-1.88,42.2,2.58E-140
9,APBB1IP,-0.73,10.7,4.02E-140
9,CEACAM6,0.75,44.6,8.65E-140
9,SUB1,-0.73,54.5,2.81E-139
9,MICALL2,0.3,36,3.32E-139
9,PPP1CB,-0.77,51.2,4.62E-139
9,TNFRSF1B,-0.76,26,8.43E-139
9,CREM,-2,21.3,1.49E-138
9,ZC3HAV1,-0.44,34.6,1.50E-138
9,CD3E,-1.16,5.7,1.96E-138
9,ICAM3,-0.75,13.8,2.61E-138
9,CST7,-2.19,17.5,6.21E-138
9,VAMP2,-0.65,21.6,7.24E-138
9,ZEB2,-1.07,37.5,1.12E-137
9,ZFP36,-1.35,77.7,6.91E-137
9,CFL1,-0.79,90.3,1.27E-136
9,SLA,-1.45,20.1,1.67E-136
9,ACTR2,-0.79,36,3.53E-136
9,FAM3D,0.53,31.5,1.19E-135
9,CD3G,-1.34,16.8,3.45E-135
9,IDS,-0.75,32.2,5.12E-135
9,CNOT6L,-0.8,18.5,5.90E-135
9,PLCB4,0.52,33.6,7.72E-135
9,HLA-DPA1,-1.71,45.3,7.93E-135
9,IKZF3,-0.72,38.1,1.39E-134
9,SERPINB9,-0.65,41.7,2.52E-134
9,HLA-DPB1,-1.45,33.7,2.87E-134
9,TRA2A,-0.72,43.9,3.05E-134
9,SH3BGRL,-0.84,26.8,3.39E-134
9,CDC42,-0.63,43.4,7.95E-134
9,HLA-DRB1,-1.63,39.1,1.03E-133
9,PSME1,-0.95,55.7,1.39E-133
9,TRAM1,-0.69,31.3,1.54E-133
9,GPR183,-1.98,25.8,2.16E-133
9,UBE2D3,-0.77,58.5,2.62E-133
9,RPL17,-0.78,64.9,8.53E-133
9,ITGAL,-0.78,16.3,1.27E-132
9,JAK3,-0.53,15.9,1.63E-132
9,SNRPN,-1.17,12.6,1.11E-131
9,HLA-DRB5,-1.14,17.1,1.18E-131
9,GRB2,-0.82,32,1.72E-131
9,HSPA8,-1.05,82.7,2.22E-131
9,CNBP,-0.7,63.3,1.80E-130
9,PBXIP1,-0.66,10.9,2.12E-130
9,PCED1B-AS1,-1.12,11.6,2.66E-130
9,ITM2A,-1.58,12.5,3.21E-130
9,FAM65B,-0.65,17.6,4.73E-130
9,LEPROTL1,-1.1,28.9,6.49E-130
9,PTPN22,-1.03,17.3,2.38E-129
9,PTPN7,-1.08,22.3,2.91E-129
9,ZAP70,-0.95,8.5,8.09E-129
9,GIMAP7,-1.3,8.7,8.75E-129
9,CLDN7,0.61,41.2,1.18E-128
9,JAK1,-0.4,38.6,1.18E-128
9,PCSK5,1.6,100,1.47E-128
9,TAGAP,-0.89,15.2,2.26E-128
9,SRSF2,-0.83,53.6,2.48E-128
9,SH3BGRL3,-0.78,76,2.75E-128
9,SPN,-0.76,31.7,5.97E-128
9,IFITM2,-0.95,45,6.17E-128
9,DOCK2,-0.71,8.7,1.25E-127
9,TBC1D10C,-1.07,7.6,1.60E-127
9,CD3D,-1.98,7.3,2.23E-127
9,CYTH1,-0.69,18.5,3.04E-127
9,SRSF3,-0.78,63.5,4.18E-127
9,MAPK1IP1L,-0.74,36.7,7.00E-127
9,GABARAP,-0.91,46.9,1.14E-126
9,PPP1CA,-0.92,37.4,1.87E-126
9,SH3KBP1,-0.78,28.5,2.00E-126
9,GRB7,0.37,22.8,2.51E-126
9,AHNAK,-0.52,47.6,3.53E-126
9,ARPC3,-0.76,57.1,1.08E-125
9,OSTF1,-0.92,21.3,1.64E-125
9,EID1,-0.57,29.4,1.98E-125
9,AKAP13,-1.06,65.9,2.01E-125
9,RORA,-0.88,20.4,7.85E-125
9,LY6E,-1.12,36,7.92E-125
9,DUSP1,-1.79,76.6,1.00E-124
9,PSMB9,-0.85,45.8,1.55E-124
9,ANKRD12,-0.78,48.1,1.98E-124
9,CD96,-1.46,20.4,2.42E-124
9,PPIB,-0.83,54,5.60E-124
9,LAT,-1.27,25.3,6.13E-124
9,MYO1F,-1.15,24.2,1.27E-123
9,RUNX3,-0.42,17.8,1.30E-123
9,CNN2,-0.62,38.2,1.71E-123
9,TSPAN1,0.66,36.2,2.71E-123
9,TANK,-1.09,29.1,1.18E-122
9,ZFP36L2,-0.87,62.6,1.31E-122
9,CCL5,-2.43,43.4,1.51E-122
9,CTSC,-1.35,77,3.46E-122
9,ZNF331,-1.63,34.4,2.41E-121
9,CYLD,-0.57,21.8,2.50E-121
9,TMEM50A,-0.71,29.9,2.79E-121
9,G3BP2,-0.95,34.9,4.45E-121
9,TMEM59,-0.81,53.5,6.47E-121
9,RHOG,-1,13.1,7.48E-121
9,TAGLN2,-0.74,67.3,8.72E-121
9,TRIM22,-0.99,33.7,4.54E-120
9,MYO1G,-0.52,11.1,5.73E-120
9,KIAA1551,-0.78,27.7,8.46E-120
9,WTAP,-0.52,32.5,1.78E-119
9,ARHGEF16,0.36,23.4,1.89E-119
9,HNRNPC,-0.63,67.6,3.49E-119
9,MOB1A,-0.42,35.8,3.60E-119
9,BZW1,-0.67,42.7,4.13E-119
9,PDIA3,-0.89,61.6,4.94E-119
9,CMTM6,-0.6,26.8,1.05E-118
9,CCND3,-1.01,22.3,1.63E-118
9,IQGAP1,-0.56,55.2,1.94E-118
9,RPL36AL,-0.47,40.7,2.86E-118
9,PSAP,-1.07,70.2,3.54E-118
9,ALOX5AP,-1.73,14.9,3.70E-118
9,LAD1,0.58,29.6,4.24E-118
9,YWHAB,-0.65,58.1,8.18E-118
9,HNRNPA2B1,-0.67,76.3,1.37E-117
9,PPP2CA,-0.67,36.9,1.60E-117
9,CYFIP2,-0.59,20.9,3.68E-117
9,ARHGAP30,-0.67,12.6,3.74E-117
9,STAT3,-0.66,43.4,3.81E-117
9,ATP6V1G1,-0.7,35.1,8.03E-117
9,ANXA6,-0.66,16.3,1.83E-116
9,GIMAP4,-1.16,11.1,4.01E-116
9,GBP5,-0.89,17,5.81E-116
9,SAR1A,-0.6,49.3,8.66E-116
9,PTP4A2,-1.01,40.1,9.12E-116
9,STK10,-0.73,20.4,1.48E-115
9,PARP8,-0.85,28.9,2.24E-115
9,TMC8,-0.62,9,3.36E-115
9,MYL12B,-0.59,59.5,5.13E-115
9,PRKAR1A,-0.58,35.1,6.93E-115
9,ARPC1B,-0.69,61.9,1.17E-114
9,ARHGAP25,-0.7,9.9,2.76E-114
