Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
9,WDR83OS,0.31,77.7,2.30E-102
9,NR3C1,-0.57,4.1,2.89E-102
9,JUNB,-0.97,72.5,2.90E-102
9,FKBP8,0.3,71.5,3.46E-102
9,RPS9,0.26,98.6,1.10E-101
9,ETFB,0.3,67.1,2.39E-101
9,PSMB5,0.27,62.9,3.36E-101
9,RPL10A,-0.38,94.7,4.09E-101
9,MINOS1,0.34,81.2,4.27E-101
9,SNX3,-0.63,49,4.80E-101
9,AURKAIP1,0.31,75.3,2.04E-100
9,CITED2,-0.67,7,3.90E-100
9,RER1,0.28,65.1,1.26E-99
9,MRPL57,0.27,74.1,4.42E-99
9,RPL26,-0.34,97.9,6.06E-99
9,NBEAL1,0.32,77.5,8.77E-99
9,CCT5,0.26,54.7,9.92E-99
9,DBI,0.31,85.3,5.21E-98
9,SEC61A1,0.25,47.9,3.31E-97
9,LCP1,-0.69,1.3,5.53E-97
9,LTB,-1.47,3.2,9.11E-97
9,FOS,-1.02,77.5,1.78E-96
9,APRT,0.3,81.9,1.92E-96
9,CTSA,0.27,60.1,2.92E-96
9,HLA-A,-0.7,92.6,2.94E-96
9,COX7B,0.28,86.5,2.32E-95
9,CD27,-0.68,0.9,4.72E-95
9,EIF1,-0.29,95.3,8.22E-95
9,CCND2,-0.46,1.4,1.24E-94
9,BTG2,-0.82,27.3,1.36E-94
9,ATP6V1G1,-0.52,56.6,2.42E-94
9,HLA-DQB1,-1.16,4.1,3.21E-94
9,IGHA2,-2.65,0.9,6.59E-94
9,LDHA,0.34,87,9.73E-94
9,LIMD2,-0.7,4.2,2.23E-93
9,PSMB9,-0.65,31.8,3.62E-93
9,HCLS1,-0.51,1.3,5.31E-93
9,YWHAZ,0.27,84.1,6.82E-93
9,CD3D,-1.31,2.4,7.86E-93
9,SQSTM1,0.32,75.3,9.74E-93
9,AKR1B1,-0.43,2.1,2.69E-92
9,ACTB,-0.64,98.6,2.83E-92
9,LGALS1,-1.52,72.1,2.92E-92
9,TIMM8B,0.27,65.1,3.68E-92
9,PRR13,0.26,75.2,4.04E-92
9,RPL7A,0.26,98.2,5.41E-92
9,SNRPD1,0.3,69,1.25E-91
9,AC090498.1,0.27,71.8,1.61E-91
9,ZEB2,-0.6,2,1.80E-91
9,FYB,-0.8,2,2.31E-91
9,COX14,0.26,66.9,9.15E-91
9,PNISR,-0.63,47.5,2.42E-89
9,HIGD2A,0.28,76.1,2.47E-89
9,EPB41L2,-0.47,3,2.56E-89
9,COX17,0.27,75.7,8.19E-89
9,TPSB2,-1.55,15.4,8.87E-89
9,UBE2S,0.31,32.7,1.45E-88
9,KRTCAP2,0.27,68.6,2.22E-88
9,ZFP36,-0.92,62.6,4.03E-88
9,LY96,-0.44,2.2,6.40E-88
9,KTN1,0.26,75.4,1.51E-87
9,PIGR,-1.17,2.1,1.65E-87
9,TMED10,0.28,71.7,7.85E-87
9,GPX4,0.26,88.2,5.24E-86
9,CD2,-1.04,1,1.47E-85
9,RHOH,-0.57,0.7,1.62E-85
9,A2M,-0.96,3.7,1.86E-84
9,MPC1,-0.39,8.2,1.18E-83
9,NDUFA12,0.25,64.2,2.26E-83
9,HNRNPA0,-0.52,32.8,2.32E-83
9,SEPT6,-0.55,5.5,2.35E-83
9,EVI2A,-0.46,0.7,2.36E-83
9,GUK1,0.27,87.3,2.80E-83
9,RPL4,-0.38,89,1.46E-82
9,NEAT1,0.29,92.3,7.44E-82
9,LAMTOR4,0.26,81.8,3.59E-81
9,MRPS6,0.32,53.4,4.94E-81
9,C14orf2,0.26,89.4,6.77E-81
9,SPARCL1,-1.55,5.2,1.21E-80
9,HLA-DQA1,-1.25,2.5,3.30E-80
9,SH3BGRL,-0.59,30.4,3.74E-80
9,SAMSN1,-0.69,1.8,1.59E-79
9,NDUFC2,0.26,74.7,7.59E-79
9,TMEM165,0.26,57.3,9.48E-79
9,HSP90AB1,-0.55,79.1,5.39E-78
9,GPR183,-0.68,1.2,7.32E-78
9,NDUFA11,0.27,82.2,1.03E-77
9,SOCS3,-0.81,9.5,1.80E-77
9,CELF2,-0.59,10.8,3.88E-77
9,GIMAP4,-0.57,0.7,2.29E-76
9,COX7A1,-0.53,1.1,5.87E-76
9,RORA,-0.56,1,5.43E-75
9,ATRAID,0.25,69.4,6.66E-75
9,ELOVL5,-0.36,1.9,9.24E-75
9,GNG11,-0.79,3.8,1.12E-74
9,TMA7,-0.39,83.3,1.17E-74
9,TGFB1,-0.4,3.5,1.18E-74
9,KLF9,-0.4,1.7,1.41E-74
9,TRBC2,-0.97,1.6,2.00E-74
9,CD3E,-0.84,1.6,2.72E-74
9,ARL6IP5,-0.64,42.8,1.25E-73
9,SLA,-0.57,1,1.60E-73
9,FKBP5,-0.5,5.5,1.85E-73
9,PGK1,0.32,75.7,1.91E-73
9,CASP1,-0.37,2.3,5.53E-73
9,TRAF3IP3,-0.48,0.6,1.94E-72
9,GLIPR1,-0.43,5.4,2.04E-72
9,CD79A,-0.86,1.2,3.49E-72
9,QKI,-0.38,2.4,5.63E-72
9,BEX4,-0.35,1.4,6.44E-72
9,PRDM1,-0.56,6.3,9.75E-72
9,EEF1D,-0.32,92.2,4.73E-71
9,NDRG1,0.43,44.1,1.17E-70
9,GLIPR2,-0.38,2.5,1.35E-70
9,EGR1,-0.9,19.7,6.28E-70
9,FABP1,-0.87,7.2,7.32E-70
9,MT2A,-0.25,82.8,1.20E-69
9,TLN1,-0.51,15.5,1.68E-69
9,ANXA6,-0.45,13.8,3.76E-68
9,SRSF5,-0.5,59.1,4.18E-68
9,SEPT7,-0.58,46.7,4.93E-68
9,NDUFS5,0.26,86.5,6.01E-68
9,ERAP2,-0.35,3.5,3.01E-67
9,GIMAP7,-0.55,0.5,5.14E-67
9,TRIM22,-0.37,1.6,7.59E-67
9,RHOA,-0.48,67.9,9.54E-67
9,ENTPD1,-0.47,2.5,1.52E-66
9,KLF6,-0.74,60.5,2.38E-66
9,RCSD1,-0.38,0.2,5.43E-66
9,RSL24D1,-0.46,35.8,1.08E-65
9,FHL1,-0.48,0.7,3.14E-65
9,RPL17,-0.5,65.8,1.07E-64
9,IL7R,-0.91,1.3,1.11E-64
9,GLRX,-0.44,16.5,2.30E-64
9,PLIN2,-0.47,5.7,5.76E-64
9,BASP1,-0.34,0.9,8.98E-64
9,IGFBP6,-0.64,43,1.20E-63
9,RWDD1,-0.46,31.3,1.24E-63
9,B2M,-0.38,99.8,1.92E-63
9,TUBA1A,-0.79,19.8,1.14E-62
9,ITM2C,-0.62,21.4,1.23E-62
9,PLAC9,-0.92,1.1,1.45E-62
9,RAB34,-0.34,2.5,1.70E-62
9,FXYD1,-0.74,1,2.00E-62
9,RP11-160E2.6,-0.43,3.1,2.55E-62
9,ARHGAP15,-0.41,0.7,3.03E-62
9,SDC2,-0.6,2.9,4.41E-62
9,MAF,-0.46,2.6,5.67E-62
9,ANKRD12,-0.5,23.4,7.09E-62
9,CPQ,-0.36,2.1,7.54E-62
9,PMP22,-0.82,12,7.84E-62
9,MAGEH1,-0.28,0.7,1.05E-61
9,TBC1D10C,-0.44,0.7,2.00E-61
9,FILIP1L,-0.51,1.9,3.36E-61
9,CXCL12,-0.79,1.7,5.55E-61
9,RGS2,-0.8,12.3,5.66E-61
9,NCF1,-0.5,4.1,2.10E-60
9,UCP2,-0.62,7.5,7.37E-60
9,ACAP1,-0.64,9.5,7.37E-60
9,PTRF,-0.75,10.1,7.45E-60
9,RPS17,-0.27,98.4,9.19E-60
9,FAM46C,-0.29,0.3,1.02E-59
9,LY6E,0.28,71,1.28E-59
9,CD79B,-0.51,0.7,2.31E-59
9,LHFP,-0.46,1.5,3.28E-59
9,INPP5D,-0.33,0.7,3.58E-59
9,PTPN7,-0.43,0.9,5.09E-59
9,C6orf48,-0.52,36.8,2.05E-58
9,IGHG4,-1.59,56.9,4.34E-58
9,TACC1,-0.48,16.9,4.56E-58
9,GSTM3,-0.3,1.1,9.31E-58
9,MORF4L1,-0.45,61.9,9.60E-58
9,UBE2D2,-0.45,35.5,1.50E-57
9,OSTF1,-0.45,17.3,2.49E-57
9,PPP1R18,-0.42,7.9,5.31E-57
9,CCNI,-0.43,72.2,5.82E-57
9,CCL5,-1.66,2.2,6.25E-57
9,UBE2J1,-0.46,17.7,9.05E-57
9,ALOX5AP,-0.85,7.7,1.40E-56
9,FAM127A,-0.32,3.8,2.12E-56
9,TUBB,-0.65,48.9,2.17E-56
9,IL16,-0.3,0.6,4.10E-56
9,ZFAS1,0.28,83.9,4.76E-56
9,APBB1IP,-0.31,0.5,1.18E-55
9,CD7,-0.87,2,1.83E-55
9,TUBB4B,0.25,62.4,2.70E-55
9,CD3G,-0.59,0.8,4.84E-55
9,STK17A,-0.58,11.4,1.32E-54
9,TXNDC15,-0.31,9.8,3.14E-54
9,FGL2,-0.47,0.6,5.54E-54
9,GPX3,-0.69,2.5,9.31E-54
9,SOCS1,-0.4,1.5,1.78E-53
9,ZNF331,-0.42,0.4,1.84E-53
9,CALD1,-1.69,18.8,2.83E-53
9,CH17-373J23.1,-0.33,0.2,2.94E-53
9,FYN,-0.43,4.3,4.03E-53
9,CD40,-0.26,0.9,4.35E-53
9,NR4A2,-0.66,10,4.75E-53
9,AP1S2,-0.51,10.3,5.75E-53
9,GNG2,-0.33,0.7,1.32E-52
9,TNFRSF1B,-0.41,3,1.32E-52
9,TOP2A,0.26,15.1,1.34E-52
9,CCDC69,-0.27,1.8,2.48E-52
9,TSPAN4,-0.44,7.3,3.89E-52
9,CMTM3,-0.33,4.1,4.71E-52
9,C1orf54,-0.35,1.3,5.40E-52
9,FSTL1,-0.72,7,5.58E-52
9,ARPC2,-0.44,79.4,1.08E-51
9,IGFBP5,-1.3,3.8,1.55E-51
9,IL10RA,-0.31,0.4,1.85E-51
9,CREM,-0.52,8.7,3.11E-51
9,KLRB1,-1.24,1.3,3.59E-51
9,PPP1R15A,-0.62,35.4,4.41E-51
9,ANKRD44,-0.36,1.9,4.82E-51
9,PPIB,-0.42,68.9,5.35E-51
9,ANKRD28,-0.58,13.3,5.77E-51
9,WAS,-0.31,0.9,3.71E-50
9,VAMP5,-0.58,21.3,4.72E-50
9,FBN1,-0.49,2.3,6.40E-50
9,SERPING1,-0.78,10.6,1.39E-49
9,DPT,-1.32,1,1.58E-49
9,ARID5A,-0.32,3.8,3.03E-49
9,FERMT3,-0.32,2.2,3.66E-49
9,PAIP2,-0.41,28.9,1.81E-48
9,PDE4B,-0.28,0.7,2.72E-48
9,SELK,-0.43,39.2,2.72E-48
9,LCP2,-0.35,1.2,7.56E-48
9,IKZF1,-0.31,0.5,9.36E-48
9,DUSP2,-0.56,2.6,1.47E-47
9,MCL1,-0.57,48.9,2.02E-47
9,TSHZ2,-0.44,3.9,2.70E-47
9,SPOCK2,-0.5,1.1,2.74E-47
9,CCL4,-1.43,3.8,2.85E-47
9,SERPINF1,-0.96,7.8,3.97E-47
9,FTL,-1.04,98.6,4.87E-47
9,ABI3,-0.31,0.5,5.31E-47
9,AL928768.3,-0.67,0.1,5.74E-47
9,TNFRSF17,-0.35,0.2,1.10E-46
9,NCKAP1L,-0.28,0.5,1.33E-46
9,TRBC1,-1,2.2,2.33E-46
9,XBP1,-0.67,35.9,4.27E-46
9,NUCB2,-0.35,15.8,6.95E-46
9,CTSF,-0.28,1.9,8.15E-46
9,NUPR1,-0.74,14.4,9.07E-46
9,ACVRL1,-0.26,1.6,1.04E-45
9,ADH1B,-0.9,0.1,1.73E-45
9,AKNA,-0.32,2.1,2.21E-45
9,SAMHD1,-0.42,6.5,3.52E-45
9,MFAP4,-0.93,3.8,4.26E-45
9,BTF3,-0.28,87.7,5.56E-45
9,IKZF3,-0.35,0.5,5.83E-45
9,NR4A1,-0.57,16.2,6.66E-45
9,TNXB,-0.58,0.6,7.38E-45
9,TAGAP,-0.32,0.5,1.04E-44
9,C1S,-1.07,9.1,1.22E-44
9,FERMT2,-0.27,2.2,1.73E-44
9,DOCK8,-0.38,4.4,2.61E-44
9,UTRN,-0.35,8.4,2.91E-44
9,ISCU,-0.41,41.9,3.24E-44
9,FAM129A,-0.33,3.7,5.40E-44
9,DOK2,-0.32,0.9,6.02E-44
9,ID3,-0.88,20.7,6.42E-44
9,ZBTB16,-0.29,0.1,6.67E-44
9,HLA-B,-0.45,93.2,1.11E-43
9,SNX2,-0.3,10.1,1.21E-43
9,GIMAP1,-0.29,0.3,1.24E-43
9,RAC2,-0.67,21.3,2.51E-43
9,TNFSF13B,-0.31,1,3.68E-43
9,CRYAB,-0.79,2.6,4.81E-43
9,CCPG1,-0.31,13.9,5.65E-43
9,APOD,-0.74,0.7,5.92E-43
9,EBF1,-0.26,0.1,9.63E-43
9,DNAJB9,-0.34,12.3,1.57E-42
9,A1BG,-0.26,4.3,2.93E-42
9,HMGN3,-0.39,31.3,2.98E-42
9,CD84,-0.32,0.3,4.24E-42
9,PECAM1,-0.54,2.7,5.92E-42
9,GPNMB,-0.7,6.2,6.88E-42
9,H3F3B,-0.32,95,1.19E-41
9,MYO1G,-0.3,0.7,1.36E-41
9,CYBA,-0.46,85.9,1.70E-41
9,TNFAIP8,-0.37,8.1,2.37E-41
9,SKP1,-0.34,75.1,2.81E-41
9,LST1,-0.61,2.3,3.14E-41
9,CD4,-0.29,0.6,3.71E-41
9,FGFR1,-0.29,3,5.08E-41
9,DERL3,-0.49,2.5,5.24E-41
9,ENG,-0.53,6.1,5.73E-41
9,CD99,-0.56,50.9,7.21E-41
9,GADD45B,-0.64,23.3,8.02E-41
9,CST7,-0.57,1,9.13E-41
9,PTN,-0.44,0.6,2.00E-40
9,HEXB,-0.38,21.4,3.30E-40
9,PDGFRA,-0.43,1.6,3.71E-40
9,ERP44,-0.3,19.5,4.34E-40
9,GZMA,-1.13,1.9,4.77E-40
9,CNN3,-0.64,15.4,6.50E-40
9,RAMP2,-0.61,1.4,9.30E-40
9,NKG7,-1.09,1.5,1.02E-39
9,SPI1,-0.38,1.2,1.47E-39
9,RAB27A,-0.29,4.3,1.55E-39
9,COL14A1,-0.49,2.3,1.81E-39
9,SH3BP5,-0.34,7.9,1.96E-39
9,IGHM,-1.6,1.9,2.39E-39
9,SCPEP1,-0.36,9.7,2.72E-39
9,NEXN,-0.3,1.4,2.95E-39
9,IRF1,-0.49,18.8,3.05E-39
9,SELL,-0.4,0.6,3.50E-39
9,RAB31,-0.39,6.3,1.52E-38
9,LUM,-1.64,49.7,1.55E-38
9,FBLN1,-1.1,6.5,1.86E-38
9,FBLN5,-0.31,1.1,3.03E-38
9,HLA-DRA,-2.23,32.8,3.68E-38
9,MZB1,-1.01,5.5,3.69E-38
9,ICAM3,-0.42,16.7,1.09E-37
9,UBE2I,-0.38,37,1.25E-37
9,DDR2,-0.26,2.1,1.25E-37
9,ADAMTS1,-0.44,2.5,1.26E-37
9,CCL3,-1,1.7,1.31E-37
9,SLC2A3,-0.44,15.6,1.60E-37
9,FMNL1,-0.27,2.2,1.74E-37
9,TNFRSF4,-0.54,2.2,1.83E-37
9,SARAF,-0.47,66.6,7.74E-37
9,C1R,-1.07,10.4,7.85E-37
9,APOBEC3G,-0.37,4.2,9.38E-37
9,NID1,-0.29,1.9,1.08E-36
9,DDX24,-0.47,43.7,1.83E-36
9,CD83,-0.35,1.3,2.60E-36
9,PDLIM4,-0.28,3.4,4.31E-36
9,PIM2,-0.36,5.3,5.29E-36
9,MGP,-2.58,28.1,6.60E-36
9,TMEM243,-0.33,14.7,1.58E-35
9,CLEC2D,-0.47,5.7,1.61E-35
9,PDGFRB,-0.35,1.8,1.71E-35
9,NSA2,-0.39,39.1,2.49E-35
9,BRK1,-0.36,58,3.84E-35
9,EFEMP1,-0.73,3.6,4.45E-35
9,ARRDC3,-0.33,9.9,7.92E-35
9,VCAN,-0.7,7.9,1.04E-34
9,ARPC1B,-0.5,63,1.08E-34
9,PLA2G2A,-0.79,1.4,1.11E-34
9,HOPX,-0.5,2.2,2.35E-34
9,C1orf162,-0.41,2.5,2.37E-34
9,SMDT1,-0.37,46,2.57E-34
9,ICAM2,-0.31,6.1,3.20E-34
9,MAP1B,-0.35,2.2,4.75E-34
9,MEG3,-0.58,4.8,5.29E-34
9,RNASE6,-0.32,1.5,7.46E-34
9,COL4A1,-0.95,7.5,1.06E-33
9,IK,-0.34,20.8,1.83E-33
9,DNAJA1,-0.43,36.1,2.25E-33
9,CCDC107,-0.34,19.9,3.68E-33
9,CPVL,-0.29,1.4,4.86E-33
9,MANF,-0.38,30.1,1.14E-32
9,MYO1F,-0.3,3.3,1.58E-32
9,BCL2A1,-0.36,1.5,1.87E-32
9,HNRNPA1,-0.28,90.1,2.08E-32
9,ETS1,-0.53,13.5,3.13E-32
9,FNBP1,-0.46,19.8,5.59E-32
9,LPXN,-0.27,4.1,7.68E-32
9,F2R,-0.28,2.6,8.05E-32
9,CRISPLD2,-0.43,4.9,1.77E-31
9,IL32,-1.12,49.9,1.94E-31
9,CCNH,-0.26,8.3,2.01E-31
9,TSPYL2,-0.35,6,2.09E-31
9,HLA-DMB,-0.49,4.9,2.33E-31
9,ARHGAP30,-0.3,3.5,2.44E-31
9,STK17B,-0.52,18.2,5.14E-31
9,COL4A2,-0.71,9.1,5.39E-31
9,TCP1,-0.32,21.5,9.47E-31
9,GTF3A,-0.38,37.8,1.09E-30
9,ANGPTL2,-0.29,3.2,1.39E-30
9,PSMG2,-0.31,25.9,1.68E-30
9,HSPA8,-0.35,68.4,1.80E-30
9,FBLN2,-0.4,2.9,2.91E-30
9,POU2F2,-0.33,4.3,3.96E-30
9,MYADM,-0.37,18.9,7.60E-30
9,TRAPPC1,-0.39,44.6,8.27E-30
9,AIF1,-0.99,4.3,9.07E-30
9,SEC11C,-0.49,25.9,1.01E-29
9,RRAGA,-0.26,14.3,1.06E-29
9,KLF2,-0.49,13.4,1.94E-29
9,ATP5A1,-0.36,46.2,2.51E-29
9,TAGLN,-1.4,37.5,2.63E-29
9,PSMB8-AS1,-0.26,6.5,4.71E-29
9,ARHGAP29,-0.31,2.9,6.14E-29
9,PLPP3,-0.58,7.6,8.48E-29
9,TIMP3,-1.05,16.1,1.32E-28
9,ITGB2,-0.58,11.4,1.38E-28
9,FGF7,-0.31,2.2,1.94E-28
9,NCOR1,-0.34,27.4,2.06E-28
9,PSIP1,-0.33,12.1,2.19E-28
9,HLA-F,-0.44,26.4,2.20E-28
9,SAT1,-0.67,77.5,2.48E-28
9,FOXN3,-0.28,11.9,4.67E-28
9,PPM1K,-0.28,8.2,5.35E-28
9,SEC11A,-0.36,52.6,6.00E-28
9,PTP4A1,-0.26,12.9,7.53E-28
9,OLFML3,-0.38,4.5,8.42E-28
9,RGS16,-0.42,3.1,9.81E-28
9,TLE4,-0.3,9.7,1.04E-27
9,BTN3A2,-0.32,14.9,1.24E-27
9,IGHG1,-1.78,32.9,1.95E-27
9,PLPP1,-0.42,11.1,2.58E-27
9,CIRBP,-0.33,74.9,2.72E-27
9,HEG1,-0.27,3.3,3.07E-27
9,SRSF7,-0.45,50.5,3.22E-27
9,COL15A1,-0.49,3,5.25E-27
9,ABRACL,-0.4,29.6,6.77E-27
9,DAB2,-0.44,14.6,7.16E-27
9,CRBN,-0.26,11.1,7.32E-27
9,NPC2,-0.68,58.6,9.53E-27
9,DKK3,-0.28,2.7,1.41E-26
9,NKTR,-0.41,29.3,1.49E-26
9,CLU,-1.16,12.6,1.94E-26
9,LINC00936,-0.28,5.1,2.04E-26
9,ISLR,-0.32,3.8,2.36E-26
9,ATF3,-0.5,13.4,2.63E-26
9,COL6A2,-1.19,18.4,4.45E-26
9,ARHGAP18,-0.26,10.3,1.88E-25
9,CTSL,-0.56,15,1.89E-25
9,PSMB1,-0.32,60.4,2.69E-25
9,NRP1,-0.28,5.7,5.99E-25
9,CCND3,-0.37,14.6,7.77E-25
9,GTF3C6,-0.29,23.5,9.17E-25
9,IER2,-0.58,56.5,1.04E-24
9,FCER1G,-1.13,8.1,1.57E-24
9,CHST12,-0.27,11.7,1.65E-24
9,CD74,-1.69,71.1,2.10E-24
9,IGF1,-0.35,3.1,2.41E-24
9,RP11-347P5.1,-0.35,6.5,2.90E-24
9,PDK4,-0.57,8.7,8.00E-24
9,EFEMP2,-0.35,7.8,1.18E-23
9,TMEM107,-0.27,9.3,1.69E-23
9,IGLC3,-2.91,28.5,1.80E-23
9,NDUFV2,-0.34,42.2,1.94E-23
9,SMAP2,-0.35,12,3.27E-23
9,COL18A1,-0.49,9.4,3.49E-23
9,ITM2B,-0.43,88.5,6.30E-23
9,DCTN3,-0.28,25.4,6.54E-23
9,ACP5,-0.45,8.7,7.24E-23
9,GNAI2,-0.42,30.5,8.19E-23
9,TYROBP,-1.38,10.3,1.00E-22
9,CFH,-0.4,7,1.16E-22
9,EID1,-0.46,59.8,1.53E-22
9,PRKCH,-0.27,3.7,1.79E-22
9,MYCBP2,-0.34,23.5,1.83E-22
9,CUTA,-0.29,59.4,3.16E-22
9,ZFAND5,-0.39,32.2,4.41E-22
9,CDC42SE2,-0.33,18.8,4.66E-22
9,MARCKS,-0.53,31.9,5.51E-22
9,STK4,-0.49,28.9,8.01E-22
9,RP11-138A9.2,-0.28,3.6,1.01E-21
9,SOD2,-0.74,26.3,1.25E-21
9,MFGE8,-0.58,14.5,1.29E-21
9,PCMT1,-0.28,23.6,1.90E-21
9,KLF4,-0.45,18.2,2.23E-21
9,AP3S1,-0.28,32.8,2.88E-21
9,ARPC4,-0.37,40.5,8.09E-21
9,EMILIN1,-0.36,6.1,1.07E-20
9,SOD3,-0.7,11,1.36E-20
9,THY1,-0.67,9.8,1.81E-20
9,REEP5,-0.3,44,2.55E-20
9,PIK3IP1,-0.43,11.8,2.72E-20
9,SRPX,-0.37,3.8,3.49E-20
9,ZFP36L2,-0.57,69.6,4.26E-20
9,GADD45G,-0.25,4.5,4.91E-20
9,CTSS,-0.59,34,8.32E-20
9,PTGER4,-0.25,4.7,1.04E-19
9,ANP32B,-0.38,49.3,1.14E-19
9,SMCHD1,-0.33,17,1.16E-19
9,EIF5A,-0.33,42.8,1.50E-19
9,RAP1A,-0.35,38.6,1.78E-19
9,SPCS1,-0.28,63.4,2.58E-19
9,SLC26A2,-0.26,4.7,2.89E-19
9,GTF2A2,-0.26,28.5,2.99E-19
9,PDLIM3,-0.29,4,3.57E-19
9,CXCL8,-0.65,21.7,6.61E-19
9,MMP11,-0.34,12.1,7.56E-19
9,MXRA8,-0.33,6.9,9.26E-19
9,MTDH,-0.28,61.3,1.00E-18
9,UBE2B,-0.28,34.7,1.06E-18
9,TIMP1,-0.72,86.9,2.00E-18
9,ZBTB38,-0.25,23,7.65E-18
9,MYLIP,-0.26,9.7,1.04E-17
9,PLAT,-0.36,6.6,1.08E-17
9,CCDC80,-1.11,11.8,1.28E-17
9,PIK3R1,-0.31,12.1,1.59E-17
9,BCLAF1,-0.29,27.7,1.69E-17
9,EIF1B,-0.29,31.4,1.79E-17
9,SPARC,-1.17,58.2,4.13E-17
9,AMD1,-0.28,21.1,5.02E-17
9,TERF2IP,-0.34,33.4,5.28E-17
9,ANXA5,-0.48,50.9,5.62E-17
9,IL6ST,-0.37,20.9,8.09E-17
9,C1QB,-1.26,5,9.35E-17
9,IGFBP7,-1.95,39.8,1.14E-16
9,CKB,-0.45,29.8,1.69E-16
9,EIF4A1,-0.34,42.7,2.14E-16
9,MGAT1,-0.25,22.6,6.84E-16
9,PAG1,-0.28,10,9.93E-16
9,OAZ2,-0.26,19.7,1.06E-15
9,PDCD4,-0.33,23.3,3.17E-15
9,IDH2,-0.27,25.9,3.75E-15
9,MT-ATP6,-0.3,97.7,3.94E-15
9,HLA-DMA,-0.63,19.4,4.23E-15
9,ARL5A,-0.26,27.8,6.74E-15
9,PSMB8,-0.32,46.1,1.14E-14
9,ACTR3,-0.35,51.5,1.65E-14
9,ELF1,-0.37,36,2.29E-14
9,TMEM167A,-0.26,31.4,2.59E-14
9,CEBPD,-0.47,18.7,2.68E-14
9,CTSK,-0.57,10.4,6.44E-14
9,C12orf57,-0.33,64,8.23E-14
9,NOL7,-0.26,27.4,9.19E-14
9,AREG,-0.8,11.5,1.04E-13
9,CAST,-0.31,45,1.10E-13
9,SLFN5,-0.28,12.3,1.13E-13
9,C6orf62,-0.25,20.7,1.16E-13
9,LDHB,-0.29,56.3,1.84E-13
9,TPM1,-0.43,62.6,2.10E-13
9,CCL2,-0.86,8.5,2.96E-13
9,CTHRC1,-0.5,23.1,6.70E-13
9,C11orf58,-0.26,56.5,7.04E-13
9,AKAP13,-0.31,36.2,7.28E-13
9,NDUFB10,-0.26,55.1,8.96E-13
9,C1QA,-1.3,6.6,1.11E-12
9,LAMA4,-0.3,10.5,1.32E-12
9,RP11-596C23.2,-0.29,5.8,1.50E-12
9,HIST1H4C,-0.38,32.1,1.88E-12
9,CTSC,-0.63,36.1,2.87E-12
9,NFKBIZ,-0.42,26.5,3.63E-12
9,SDF2L1,-0.29,32.9,3.70E-12
9,TMBIM4,-0.27,45,5.16E-12
9,MYL12B,-0.28,83.3,6.41E-12
9,LBH,-0.29,12.1,9.75E-12
9,ACTA2,-1.15,30.3,1.11E-11
9,IQGAP1,-0.31,37.6,1.85E-11
9,NAP1L1,-0.27,79.6,2.66E-11
9,RBPJ,-0.4,33.9,2.75E-11
9,MBNL1,-0.34,35.2,3.55E-11
9,CHMP1B,-0.28,22.7,6.15E-11
9,DCN,-2.3,25.9,8.06E-11
9,CALM1,-0.29,81,1.16E-10
9,PDIA3,-0.28,59.8,2.06E-10
9,CD320,-0.31,17.5,2.61E-10
9,RSRC2,-0.29,44.5,3.52E-10
9,SON,-0.28,69.3,4.14E-10
9,TAF7,-0.28,35.5,4.40E-10
9,VAPA,-0.27,53.9,5.07E-10
9,RBMS1,-0.32,20.5,5.25E-10
9,SRSF3,-0.26,64.6,6.64E-10
9,THBS1,-0.52,14.6,7.81E-10
9,TNFRSF18,-0.42,8.1,1.51E-09
9,NFIB,-0.35,15,1.93E-09
9,RP11-796E2.4,-0.25,6.6,2.17E-09
9,C1QBP,-0.27,36.6,5.02E-09
9,GABPB1,-0.26,20.7,5.26E-09
9,IGLC2,-3.57,41.4,1.16E-08
9,ISG20,-0.39,37.2,1.21E-08
9,IRF8,-0.27,8.1,1.30E-08
9,PRMT9,-0.27,8.9,2.21E-08
9,DEK,-0.35,49.7,2.75E-08
9,RPS27,-0.25,99.7,3.74E-08
9,PRCP,-0.26,17.3,8.42E-08
9,S100A9,-1.24,7.8,9.73E-08
9,CTSH,-0.36,25.3,1.03E-07
9,GBP2,-0.27,18.5,1.43E-07
9,COL12A1,-0.38,10,1.69E-07
9,FKBP11,-0.4,28.3,1.98E-07
9,DDX46,-0.27,37.5,2.17E-07
9,BRD2,-0.26,34.3,2.81E-07
9,FN1,-0.96,36.5,3.43E-07
9,C3,-0.54,20.2,3.50E-07
9,RP11-138A9.1,-0.26,9.7,5.31E-07
9,GSN,-1.35,48,7.88E-07
9,NNMT,-0.72,21.9,7.93E-07
9,PTGDS,-0.74,14.2,9.39E-07
9,CYR61,-0.73,26.2,1.01E-06
9,PCOLCE,-0.65,15.6,1.18E-06
9,AEBP1,-0.6,17.3,1.84E-06
9,PALLD,-0.27,13.8,1.98E-06
9,REG4,-0.7,7.3,2.43E-06
9,CTGF,-0.65,28.7,2.84E-06
9,TPM2,-0.91,32.2,4.09E-06
9,CCNL1,-0.27,47.9,4.37E-06
9,STAT3,-0.28,35.7,6.18E-06
