Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
18,MRPL11,0.42,47.3,3.19E-112
18,CDK10,0.4,39.7,5.73E-112
18,HMG20B,0.43,38.9,6.89E-112
18,SAC3D1,0.25,21.6,8.70E-112
18,RPS24,0.4,97.9,1.96E-111
18,DSTN,0.4,78.7,2.49E-111
18,RABL6,0.46,61.2,4.55E-111
18,LIPG,0.26,19.7,5.32E-111
18,ARHGAP21,0.44,44.7,9.40E-111
18,PEBP1,0.52,74.8,1.46E-110
18,PGP,0.46,50.8,2.35E-110
18,CDC6,0.27,14.7,3.01E-110
18,ARHGAP32,0.35,39.9,3.18E-110
18,LGR4,0.3,39,4.42E-110
18,AGAP1,0.33,29.9,4.53E-110
18,MPC2,0.54,63.2,5.33E-110
18,LARS,0.43,50.4,6.61E-110
18,LGALS1,-1.46,4.9,7.89E-110
18,EMP3,-0.89,3.6,9.51E-110
18,SLIRP,0.44,51.9,1.03E-109
18,PUM3,0.39,42.5,1.27E-109
18,TUFM,0.49,71.2,1.86E-109
18,ATP5MPL,0.51,78.1,2.35E-109
18,CEP192,0.33,25,2.79E-109
18,DIAPH2,0.44,48,3.59E-109
18,VIL1,0.33,54.3,4.52E-109
18,UQCRFS1,0.5,57.7,7.20E-109
18,ENAH,0.29,29.2,1.00E-108
18,COQ8A,0.31,30.2,1.34E-108
18,NDUFS5,0.5,79.9,1.41E-108
18,CDC42BPA,0.39,45.3,1.50E-108
18,S100A16,0.33,55.4,2.13E-108
18,PRKAG2,0.44,38.9,3.36E-108
18,HNRNPA2B1,0.51,84.4,3.47E-108
18,EPHX2,0.3,33.5,3.82E-108
18,HOXA13,0.31,24.1,4.77E-108
18,TRIM28,0.42,57.6,5.56E-108
18,PFKL,0.42,65.5,7.97E-108
18,APOLD1,0.37,19.4,1.13E-107
18,GUCY2C,0.29,33.5,1.69E-107
18,TNFAIP3,-1.75,12.5,3.15E-107
18,TUBB4B,0.62,84.3,3.83E-107
18,CES2,0.29,64.9,9.14E-107
18,B3GNT7,0.39,31.5,1.44E-106
18,SNHG18,0.28,35.9,2.44E-106
18,IGF1R,0.32,28.2,4.85E-106
18,SUPT16H,0.44,48.8,5.27E-106
18,PPP1R14B,0.41,49.6,1.03E-105
18,BST2,-0.79,2.6,1.60E-105
18,ALYREF,0.34,43.6,1.99E-105
18,LSM4,0.48,55,2.06E-105
18,MAZ,0.28,24.3,2.31E-105
18,SERBP1,0.46,81.2,4.00E-105
18,DBI,0.53,77.5,5.69E-105
18,MRTO4,0.32,32,5.85E-105
18,EI24,0.37,45.7,7.24E-105
18,TOX3,0.28,34.3,9.71E-105
18,TPM1,0.25,71.9,1.35E-104
18,ECI2,0.31,39.5,1.75E-104
18,LSM7,0.47,73.5,2.03E-104
18,HNRNPD,0.48,67,3.81E-104
18,IDH1,0.34,39,4.11E-104
18,SYNJ2,0.28,29.5,9.05E-104
18,CRACR2B,0.38,39.9,1.40E-103
18,POLE3,0.33,43.8,1.41E-103
18,REG1A,1.69,17.7,1.57E-103
18,GCNT1,0.26,24.7,1.87E-103
18,CES3,0.26,36.4,4.60E-103
18,SMTN,0.28,22.3,7.38E-103
18,FBXO5,0.26,16.6,8.54E-103
18,FNBP1L,0.31,38.6,1.20E-102
18,NDUFA1,0.42,84.3,1.40E-102
18,CREB3L4,0.26,19,1.69E-102
18,UACA,0.34,44.2,2.78E-102
18,ABR,0.4,40,5.03E-102
18,ADD3,0.4,57.6,5.50E-102
18,CSE1L,0.26,28.1,5.70E-102
18,SMARCC1,0.43,52.6,1.98E-101
18,ITGA2,0.26,29.3,1.98E-101
18,PLEKHH1,0.28,24.5,2.21E-101
18,SLPI,0.26,35.8,2.69E-101
18,MDC1,0.27,18.9,3.69E-101
18,QARS,0.31,37.2,3.82E-101
18,RPS2,0.39,98.3,6.29E-101
18,GLRX5,0.43,51.8,7.42E-101
18,CCDC171,0.26,14.8,1.30E-100
18,DDX39A,0.35,43.9,3.05E-100
18,NHP2,0.41,53.3,3.54E-100
18,SRSF10,0.42,51.3,5.09E-100
18,TSPO,0.46,77.3,5.58E-100
18,MRPL27,0.38,52.7,5.93E-100
18,CD52,-1.59,2.2,7.10E-100
18,HACD3,0.34,36.5,1.11E-99
18,C1QBP,0.46,53.6,1.78E-99
18,TNPO2,0.3,24.2,2.87E-99
18,CCT5,0.41,57.4,5.91E-99
18,EIF5A,0.49,68,8.05E-99
18,NTPCR,0.25,30.1,9.86E-99
18,PNN,0.51,69.4,1.20E-98
18,MRPS25,0.25,19,1.28E-98
18,ADH5,0.38,53.1,1.35E-98
18,SLC25A39,0.4,47.9,1.94E-98
18,FAM213A,0.29,40.3,3.01E-98
18,HSDL2,0.29,34.7,3.87E-98
18,TRIOBP,0.34,43.7,4.12E-98
18,TSPAN6,0.28,34.7,4.92E-98
18,IRF2BP2,0.43,68.4,6.16E-98
18,MRPL4,0.31,40.1,8.29E-98
18,PRPS2,0.29,30.1,8.93E-98
18,PABPN1,0.41,53.8,9.49E-98
18,HSBP1L1,0.29,37.2,9.60E-98
18,BANF1,0.32,40.1,1.39E-97
18,CAT,0.34,46.8,1.87E-97
18,MT1X,0.28,58.6,1.89E-97
18,HOXB7,0.31,39.7,3.61E-97
18,MCRIP2,0.33,51,4.23E-97
18,KLK1,0.38,38.1,4.81E-97
18,HIST1H3C,0.31,10.9,6.78E-97
18,YPEL5,-0.98,22.6,1.43E-96
18,FABP2,0.33,37.7,1.66E-96
18,COX4I1,0.44,78.3,2.92E-96
18,HIST1H2BF,0.49,23.5,3.57E-96
18,MARCKSL1,0.34,71.9,1.21E-95
18,HMGXB4,0.37,38.5,1.22E-95
18,HES6,0.45,31.8,1.65E-95
18,PM20D2,0.28,25.9,1.71E-95
18,SMS,0.33,45.7,2.22E-95
18,STOML2,0.41,54.2,2.27E-95
18,AIFM3,0.26,26.2,2.83E-95
18,NNT,0.28,29.6,4.01E-95
18,IFRD2,0.27,29.7,4.12E-95
18,D2HGDH,0.32,34.5,4.20E-95
18,NFIC,0.31,42,5.58E-95
18,RAD23A,0.37,52,6.76E-95
18,PHB2,0.45,61.1,9.71E-95
18,PER2,0.35,35.2,9.87E-95
18,GYPC,-0.7,1.1,1.41E-94
18,MRPS5,0.36,48.2,2.01E-94
18,EBNA1BP2,0.31,40,2.01E-94
18,MRPS33,0.39,48.9,3.41E-94
18,MPZL1,0.32,39.7,3.48E-94
18,SNRPD2,0.43,73.1,3.82E-94
18,USP1,0.38,38.5,4.52E-94
18,HMGN1,0.43,71.4,4.56E-94
18,NDUFS7,0.38,55.1,4.86E-94
18,CD53,-0.91,1.6,4.91E-94
18,NDUFA10,0.28,21.5,5.12E-94
18,DUSP1,-0.84,53.8,5.50E-94
18,EML4,0.34,62.5,6.53E-94
18,BZW2,0.29,37.2,1.09E-93
18,MSN,-0.86,2.1,1.13E-93
18,ACTG1,0.39,96.9,1.22E-93
18,TIMM10,0.36,40,1.30E-93
18,LRRC45,0.34,20.1,1.83E-93
18,B4GALT2,0.26,20.8,1.98E-93
18,ISG15,-1.38,12.5,2.94E-93
18,ST14,0.25,68.6,9.27E-93
18,AURKAIP1,0.42,77.6,1.24E-92
18,STK11,0.35,38.1,1.35E-92
18,POLE,0.31,17.3,1.72E-92
18,CHAF1A,0.28,13.4,4.17E-92
18,MTIF2,0.33,34.2,4.39E-92
18,CD69,-1.71,2.9,5.67E-92
18,DNPH1,0.39,52.1,7.24E-92
18,YWHAE,0.48,74.6,8.32E-92
18,MDH2,0.41,61.4,9.89E-92
18,FAM162A,0.4,64.2,1.61E-91
18,ESD,0.37,48.7,1.64E-91
18,ATP5PB,0.47,60.3,1.69E-91
18,PPFIA3,0.27,17.6,2.38E-91
18,EGFR,0.28,31.2,2.60E-91
18,PRDM1,-0.9,4,2.74E-91
18,ANAPC11,0.42,64.5,5.22E-91
18,UQCRC2,0.42,60.5,6.58E-91
18,MCU,0.28,30.3,1.01E-90
18,KDM1A,0.33,33.9,1.03E-90
18,NCBP2-AS2,0.3,41.3,1.15E-90
18,ATP5MD,0.44,80.7,1.68E-90
18,MCL1,-0.74,52.5,1.84E-90
18,RPA3,0.32,43.9,2.57E-90
18,COA4,0.34,48.9,2.99E-90
18,BRD8,0.31,24.6,3.62E-90
18,PPP2R1A,0.39,55.4,5.16E-90
18,FH,0.29,34.7,5.38E-90
18,NOP56,0.38,58.4,9.87E-90
18,FUT6,0.31,33.1,1.30E-89
18,B2M,-0.78,37.7,1.56E-89
18,METTL7A,0.36,43.2,2.04E-89
18,GGT6,0.26,45.5,2.12E-89
18,MCM5,0.34,23.6,2.44E-89
18,CREB3L1,0.29,33.3,2.77E-89
18,AKR1C3,0.25,39.7,8.82E-89
18,CALM3,0.4,63.1,1.17E-88
18,BAZ1B,0.44,50.8,1.18E-88
18,GK5,0.3,38.2,1.22E-88
18,MYO1D,0.33,52.3,1.64E-88
18,LRBA,0.34,39.7,1.70E-88
18,TPI1,0.43,83.7,2.32E-88
18,ATP5PD,0.45,69.2,2.54E-88
18,LAPTM5,-1.22,2,2.54E-88
18,ACSL5,0.32,49.9,2.54E-88
18,PGRMC1,0.35,51.1,4.58E-88
18,TMEM168,0.27,30.7,5.53E-88
18,ARFGEF3,0.3,28.5,5.65E-88
18,NDUFAB1,0.48,62.2,6.86E-88
18,TPRKB,0.3,39.7,7.74E-88
18,ATAD3A,0.28,23.6,8.37E-88
18,NIPSNAP2,0.31,41.2,1.21E-87
18,DCXR,0.34,45.8,3.42E-87
18,SQOR,0.34,53.2,4.66E-87
18,RBM15,0.33,22.8,4.87E-87
18,NDUFC1,0.43,61.9,8.12E-87
18,MYC,0.29,36.5,8.51E-87
18,ZDHHC12,0.35,45.2,8.93E-87
18,MRPS16,0.31,37.3,8.94E-87
18,PRKDC,0.42,58.2,1.25E-86
18,CRLS1,0.29,35.3,1.75E-86
18,ENC1,0.27,33.1,2.54E-86
18,ACAT1,0.3,40,5.27E-86
18,DUSP23,0.26,40.1,5.41E-86
18,UBAP2,0.31,33.6,6.38E-86
18,RGCC,-1.21,4.1,8.36E-86
18,RALGAPA2,0.32,33,9.01E-86
18,SDHA,0.36,47.9,1.06E-85
18,TKT,0.39,54.3,1.18E-85
18,LGALS9,0.29,55.2,1.67E-85
18,LRRC75A,0.44,45.3,1.76E-85
18,FXYD5,-0.76,2.9,2.15E-85
18,GALNT5,0.29,32.9,3.24E-85
18,EEA1,0.37,47.3,3.26E-85
18,FUT3,0.28,42.7,3.79E-85
18,RRP7A,0.33,44.3,4.05E-85
18,CDC42BPB,0.35,37,4.31E-85
18,SH3BGRL2,0.29,41.6,6.02E-85
18,THOC7,0.33,49.3,9.77E-85
18,WDR43,0.33,42,1.05E-84
18,RPL29,0.32,97.9,1.74E-84
18,EIF3B,0.32,48.5,1.90E-84
18,NDUFS2,0.36,55,2.29E-84
18,YES1,0.26,35.9,2.40E-84
18,ZC3H14,0.3,37.9,2.65E-84
18,TFAM,0.29,41.4,2.65E-84
18,FAM98B,0.26,25.5,2.75E-84
18,PLXNB1,0.32,28.2,2.79E-84
18,ZNF703,0.28,40.5,3.48E-84
18,RARRES3,-0.94,6.3,4.26E-84
18,CKS2,0.44,46.5,4.36E-84
18,ATP1B1,0.27,74.4,5.65E-84
18,LSP1,-0.75,1.7,5.84E-84
18,PCM1,0.42,59.4,7.69E-84
18,EVI2B,-0.67,1.2,8.54E-84
18,TBRG4,0.3,33,1.04E-83
18,SAMD1,0.35,32.3,1.19E-83
18,EWSR1,0.36,51.5,1.38E-83
18,JUNB,-0.85,75.9,1.38E-83
18,PAXIP1-AS1,0.3,24.3,1.53E-83
18,QSER1,0.29,23.3,2.57E-83
18,DBF4,0.32,32.4,2.68E-83
18,VSIG10,0.27,30.7,2.70E-83
18,RAN,0.41,71.6,2.74E-83
18,FAM84A,0.25,20.4,2.88E-83
18,MDH1,0.4,55.4,5.31E-83
18,ATP5F1D,0.4,81.1,9.53E-83
18,MAVS,0.35,46.8,9.60E-83
18,FDFT1,0.34,45.4,1.05E-82
18,CCDC47,0.33,42.1,1.22E-82
18,AK2,0.28,35.2,1.47E-82
18,MGAT4B,0.29,57.7,1.71E-82
18,UNG,0.29,19.9,3.74E-82
18,NDUFV3,0.32,44.5,6.06E-82
18,DSN1,0.29,17.9,6.19E-82
18,LSM3,0.41,60.3,9.16E-82
18,FDPS,0.38,52.6,1.06E-81
18,MFSD14C,0.32,30.7,1.41E-81
18,PPP2R5E,0.33,46.6,1.47E-81
18,AK3,0.34,50.8,1.99E-81
18,SLC25A1,0.34,49.7,2.09E-81
18,KIF13A,0.26,22.4,2.66E-81
18,ACSL3,0.34,43.1,2.81E-81
18,MRPS18B,0.34,41.6,3.74E-81
18,RPS8,0.32,96.2,3.84E-81
18,LCP1,-1.1,1.4,4.57E-81
18,LONP1,0.28,30,4.65E-81
18,NASP,0.38,50.7,7.14E-81
18,HERPUD1,-1,45.2,7.15E-81
18,MAGEF1,0.27,29.9,1.45E-80
18,NDUFAF2,0.26,35.4,3.32E-80
18,TONSL,0.25,15.9,3.74E-80
18,EIF1,-0.65,80,4.10E-80
18,MTRNR2L12,0.38,59.7,4.74E-80
18,EIF5B,0.45,73.7,6.26E-80
18,CD37,-1,2.8,6.38E-80
18,DNMT1,0.38,36.6,9.93E-80
18,H2AFY,0.37,65.5,1.40E-79
18,MRPS34,0.39,61.2,2.11E-79
18,TELO2,0.28,22.8,2.67E-79
18,NENF,0.37,52.7,3.35E-79
18,GALNT7,0.28,48.8,5.23E-79
18,C1orf131,0.32,38.8,7.01E-79
18,PLPP2,0.25,41.6,1.09E-78
18,ILF3-DT,0.32,48,1.09E-78
18,RPS29,0.27,94.8,1.58E-78
18,NDUFA2,0.38,60.3,1.84E-78
18,FAM208B,0.33,36.3,3.57E-78
18,SYNCRIP,0.33,47,4.47E-78
18,PNRC1,-0.87,40.7,4.64E-78
18,SRP9,0.41,58.5,7.75E-78
18,NDUFS3,0.36,51.3,8.34E-78
18,RIF1,0.38,44.7,8.84E-78
18,BRD7,0.36,52.3,9.19E-78
18,SMAP2,-0.95,12.8,1.03E-77
18,ANKRD36,0.41,27.5,2.44E-77
18,MLST8,0.28,28,2.55E-77
18,AC005837.1,0.42,20.8,2.57E-77
18,NARS,0.33,54.2,7.43E-77
18,DGAT1,0.26,58.8,8.17E-77
18,H2AFJ,0.28,64.4,1.05E-76
18,SPDEF,0.29,26.2,1.09E-76
18,STK17B,-0.91,16.5,1.55E-76
18,IPO5,0.3,34.8,3.67E-76
18,PIAS2,0.26,25.5,4.31E-76
18,CLINT1,0.41,63,1.25E-75
18,CC2D1A,0.3,32.5,1.34E-75
18,PLGRKT,0.27,45.9,1.65E-75
18,EBPL,0.28,37.8,1.79E-75
18,SRRT,0.26,32.1,2.60E-75
18,HLA-A,-0.71,90.2,2.65E-75
18,SUDS3,0.3,46.6,3.48E-75
18,CRIM1,0.25,36.6,4.43E-75
18,PDLIM1,0.26,67.1,4.75E-75
18,CBX1,0.26,32.8,5.33E-75
18,XRCC6,0.35,58.8,5.88E-75
18,ZNF331,-1.23,4.2,8.25E-75
18,RPL12,0.27,97,9.35E-75
18,CHD7,0.34,37.7,1.15E-74
18,RBM47,0.28,58.4,1.94E-74
18,LLGL2,0.27,56.2,1.96E-74
18,RPL27A,0.29,94.8,2.51E-74
18,TPR,0.43,69.5,2.57E-74
18,CCND2,0.28,58.9,4.36E-74
18,PTGES2,0.29,41.9,5.27E-74
18,MPST,0.28,64.6,5.46E-74
18,CANT1,0.26,41,5.50E-74
18,CCDC6,0.26,41.6,7.73E-74
18,PELP1,0.27,25.4,7.95E-74
18,PLEKHA6,0.25,31.1,8.17E-74
18,LTBR,0.3,38.2,2.24E-73
18,CASK,0.26,37.4,2.73E-73
18,CCAR1,0.34,50.4,6.06E-73
18,GRSF1,0.29,41.9,8.28E-73
18,ESF1,0.35,49.3,9.49E-73
18,PUS7L,0.3,32.8,9.50E-73
18,CDC25B,0.28,22.8,1.56E-72
18,CNOT1,0.33,49.7,1.92E-72
18,CD320,0.28,40.6,2.79E-72
18,PANK3,0.32,47.4,4.57E-72
18,NDUFA5,0.33,59.1,4.74E-72
18,HIST1H4E,0.41,24.8,5.00E-72
18,RNPS1,0.29,48.5,6.17E-72
18,NDUFB3,0.38,65.6,6.89E-72
18,FBXO22,0.28,23.6,7.10E-72
18,PPP1R9A,0.27,25.2,7.73E-72
18,RPL36A,0.38,67.7,1.20E-71
18,GPR183,-1.18,1.3,1.24E-71
18,RBBP7,0.26,20.9,1.33E-71
18,DUSP5,-0.77,6.4,1.49E-71
18,CREM,-1.2,4.1,1.49E-71
18,NDUFB1,0.4,69.6,2.58E-71
18,RAC2,-0.81,7.5,2.72E-71
18,UBAC1,0.27,35.6,3.03E-71
18,NDUFA6,0.36,62.1,3.11E-71
18,CLEC2B,-0.87,0.9,3.67E-71
18,GSE1,0.32,41.6,4.50E-71
18,HIST1H4H,0.39,23,4.90E-71
18,SLC25A24,0.27,42.3,6.15E-71
18,FYB1,-1.15,2.1,6.45E-71
18,MIR194-2HG,0.26,41.1,6.94E-71
18,FTL,-0.78,88.7,8.18E-71
18,CARHSP1,0.36,44.4,8.71E-71
18,KLF3,0.25,60.9,1.04E-70
18,ANXA1,-1.44,2.3,1.45E-70
18,HSD17B11,0.3,56.6,1.52E-70
18,ARGLU1,0.48,84.7,2.09E-70
18,FRAT2,0.26,35.7,2.15E-70
18,HCST,-1.02,1.7,2.30E-70
18,TXN2,0.33,51.2,2.99E-70
18,ZBTB7A,0.34,69.8,3.01E-70
18,SRSF11,0.41,76.6,3.92E-70
18,TXNDC17,0.35,62.2,4.65E-70
18,ITPR3,0.3,38.1,4.69E-70
18,PTPRK,0.25,31.3,7.21E-70
18,E2F3,0.33,26.1,7.98E-70
18,METAP2,0.32,57.2,8.02E-70
18,INO80E,0.31,30.6,8.55E-70
18,KMT5A,0.28,29.6,1.03E-69
18,PPP1R16A,0.25,40,1.03E-69
18,SPINK4,0.9,28.6,1.05E-69
18,GNAI2,-0.78,16.5,1.27E-69
18,SMIM37,0.26,39.5,1.42E-69
18,BX284668.6,0.25,15.1,1.59E-69
18,KIF21A,0.27,34.9,1.70E-69
18,HIST1H4C,0.8,69.9,2.47E-69
18,PKN2,0.34,63,2.85E-69
18,RSRC1,0.28,38.7,3.86E-69
18,SPPL2B,0.28,38.2,5.06E-69
18,MZT1,0.27,30.7,5.49E-69
18,MRPS18A,0.26,36.3,7.56E-69
18,RHOH,-0.72,1.3,8.67E-69
18,NUDT21,0.28,38.2,9.25E-69
18,IMMT,0.25,39,9.49E-69
18,HNRNPM,0.38,65,1.80E-68
18,HERC2,0.33,39,1.90E-68
18,TOPBP1,0.31,25.1,2.67E-68
18,RPS21,0.3,91.9,3.16E-68
18,PUM1,0.28,53.4,3.18E-68
18,ITLN1,0.64,25.5,4.75E-68
18,COX20,0.27,49.7,5.31E-68
18,RGP1,0.28,28.8,6.32E-68
18,ILF2,0.35,50.8,7.06E-68
18,AL031777.3,0.55,30.9,1.28E-67
18,RALBP1,0.32,55.1,1.62E-67
18,MAGI3,0.29,35.6,2.96E-67
18,COMTD1,0.31,52.5,3.02E-67
18,ATXN7L3B,0.3,46,3.04E-67
18,NDUFB6,0.31,49.2,3.61E-67
18,PHACTR4,0.31,34,3.65E-67
18,COIL,0.26,29.6,4.21E-67
18,ANKRD26,0.33,27.4,4.50E-67
18,CD27,-0.65,1.2,5.14E-67
18,VPS51,0.33,55.7,5.45E-67
18,PRKCSH,0.35,55.8,5.51E-67
18,CBX3,0.31,56.1,5.80E-67
18,EIF4G1,0.35,55.4,5.96E-67
18,DDX46,0.35,64.7,6.01E-67
18,TAF1D,0.36,52.5,7.70E-67
18,KPNA2,0.35,32.9,1.02E-66
18,PTBP1,0.3,58.4,1.21E-66
18,SNRNP70,0.36,63.5,1.56E-66
18,IDS,-0.65,9.7,1.83E-66
18,SETD2,0.33,54.8,1.91E-66
18,RERE,0.35,49.6,2.24E-66
18,HCLS1,-0.6,1.3,2.68E-66
18,GNE,0.25,27.8,3.31E-66
18,AL021453.1,0.41,28.4,4.66E-66
18,MRPL51,0.4,59.1,5.00E-66
18,HMGCR,0.28,34.4,7.54E-66
18,COA6,0.25,37.7,1.93E-65
18,SDHB,0.3,48.5,1.98E-65
18,SAMSN1,-0.89,0.9,2.60E-65
18,MRPL21,0.28,46.6,2.97E-65
18,AP2S1,0.35,65.2,3.50E-65
18,PSMC3,0.32,51.1,3.54E-65
18,LSG1,0.27,32.3,4.25E-65
18,PSMD14,0.28,41.6,7.00E-65
18,IPO9,0.27,26.7,7.73E-65
18,DPM3,0.31,49.2,7.78E-65
18,ZNF121,0.25,25.5,7.84E-65
18,CPSF1,0.27,27.6,8.87E-65
18,NKTR,0.43,67.2,1.57E-64
18,RACK1,0.29,88.5,1.61E-64
18,ROCK2,0.28,54.9,2.20E-64
18,FXYD3,-0.51,77.9,2.22E-64
18,NDUFB2,0.37,71.1,3.11E-64
18,GLIPR1,-0.73,2.3,4.39E-64
18,HNRNPR,0.27,38.8,4.64E-64
18,NCL,0.32,86.5,7.89E-64
18,SPTBN1,0.25,68.6,8.58E-64
18,CD3D,-1.29,1,1.12E-63
18,EXOSC6,0.26,34.7,1.16E-63
18,IARS,0.28,31.3,1.26E-63
18,TFF3,0.43,61.7,1.30E-63
18,GNAS,0.3,88.7,1.32E-63
18,KLF4,0.32,68.2,1.33E-63
18,ETFA,0.32,50.8,1.34E-63
18,TAGAP,-0.69,1.3,1.66E-63
18,IL7R,-1.92,1.5,1.99E-63
18,CAPRIN1,0.29,41.9,2.05E-63
18,TRIP11,0.4,54.3,2.28E-63
18,GPATCH2,0.32,38.5,2.37E-63
18,COX8A,0.26,40.1,2.39E-63
18,SLC25A36,0.33,47.9,2.56E-63
18,TIMM44,0.25,30.1,3.29E-63
18,HSPE1,0.35,70.3,3.71E-63
18,BTG1,-1,76.8,4.53E-63
18,NDE1,0.28,24.6,1.04E-62
18,CCT2,0.3,48.7,1.22E-62
18,ATP5PO,0.4,62.2,1.85E-62
18,KNTC1,0.3,15.5,2.59E-62
18,PBRM1,0.33,45.8,3.59E-62
18,LARP1B,0.3,30.9,4.71E-62
18,ATP5MF,0.39,63.8,5.24E-62
18,ENTPD6,0.26,36.8,5.55E-62
18,MLH3,0.3,30.1,5.82E-62
18,MBD3,0.27,29.3,7.72E-62
18,SLC2A3,-0.85,1.2,8.32E-62
18,CLCA1,0.58,22.8,1.09E-61
18,GOLGA8A,0.42,31.5,1.31E-61
18,OAT,0.27,37.8,1.56E-61
18,HLA-DPA1,-1.53,3.8,2.36E-61
18,IMP3,0.25,41.6,2.62E-61
18,ST13,0.32,66.9,2.91E-61
18,TSTA3,0.3,46.5,3.21E-61
18,VPS35,0.29,52.6,3.31E-61
18,BAG5,0.26,38.8,4.59E-61
18,PYCARD,0.29,53.3,4.90E-61
18,RPS15,0.29,95.2,5.42E-61
18,ATP5F1C,0.41,60,6.03E-61
18,CD79A,-0.75,1.7,6.76E-61
18,C19orf70,0.35,63.4,1.22E-60
18,DDX42,0.27,38.3,3.18E-60
18,SF3B5,0.33,68.4,3.65E-60
18,SNRPG,0.33,61.9,4.42E-60
18,USP7,0.28,48.7,5.92E-60
18,NDUFB9,0.27,46.4,7.52E-60
18,ING5,0.28,26.6,8.82E-60
18,TCIM,0.3,35.7,9.79E-60
18,AAMP,0.25,41.9,1.04E-59
18,ZRANB2,0.37,68.8,1.39E-59
18,VPS29,0.31,58,1.87E-59
18,POLR2I,0.32,50.4,2.82E-59
18,TRAC,-1.12,1.5,3.70E-59
18,SNRPC,0.27,46.2,3.72E-59
18,C1orf35,0.26,31.9,6.46E-59
18,RGS2,-0.94,11,6.65E-59
18,HNRNPU,0.32,77.6,7.84E-59
18,TRA2B,0.32,67.2,8.60E-59
18,HNRNPH3,0.29,55.6,9.71E-59
18,NDUFS4,0.28,45.6,1.61E-58
18,SFPQ,0.36,71.8,1.65E-58
18,CYCS,0.31,79,1.66E-58
18,MRPL57,0.31,62.7,1.86E-58
18,PSMA4,0.33,55,2.05E-58
18,LTB,-1.29,1.3,2.15E-58
18,KLF2,-1.01,17.9,2.75E-58
18,SMAD2,0.28,43.9,2.96E-58
18,AIMP1,0.28,46.6,3.02E-58
18,NELFB,0.25,34.3,3.14E-58
18,CCT6A,0.29,54.1,5.20E-58
18,HDLBP,0.33,70,5.41E-58
18,COX7A2,0.34,81.3,5.79E-58
18,DDT,0.39,64.9,6.52E-58
18,TECR,0.31,43.7,6.97E-58
18,GANAB,0.3,43.9,8.97E-58
18,PDE4B,-0.62,2.7,9.55E-58
18,SNRPE,0.27,46.2,1.38E-57
18,PRPF4B,0.41,64,1.40E-57
18,GPSM3,-0.6,3,1.42E-57
18,TIMP2,-0.6,1.7,1.64E-57
18,NDUFB10,0.29,58.9,1.79E-57
18,AKR7A2,0.28,43.3,2.30E-57
18,VPS36,0.29,48.4,3.01E-57
18,BMS1,0.26,31.7,4.14E-57
18,TIMM8B,0.3,53.8,4.56E-57
18,BUB3,0.26,39.4,5.05E-57
18,TUBA1C,0.31,38.2,7.28E-57
18,PHPT1,0.31,67.9,8.06E-57
18,DICER1,0.3,39.9,8.37E-57
18,PDIA4,0.37,60.1,8.94E-57
18,MVD,0.3,30.9,1.23E-56
18,DDX21,0.28,66.8,1.29E-56
18,CORO1A,-0.66,1.5,1.37E-56
18,CD2,-1.15,1.3,1.55E-56
18,NFKBIA,-0.85,49.2,1.86E-56
18,ENO1,0.29,76.3,2.19E-56
18,CD3E,-0.99,1.3,2.37E-56
18,CEBPZ,0.28,51.5,2.44E-56
18,EIF4EBP1,0.27,33.5,2.87E-56
18,RPL13A,0.26,97.8,3.05E-56
18,CLMN,0.3,43.9,3.07E-56
18,RBM3,0.32,73.8,3.18E-56
18,CHCHD1,0.27,48.5,3.71E-56
18,ATP5PF,0.32,75.2,3.74E-56
18,METTL26,0.27,52.8,4.28E-56
18,CEP57,0.28,35.4,4.37E-56
18,TRBC2,-1.13,1.1,4.38E-56
18,TUBA1A,-0.81,3.4,4.89E-56
18,WIPF1,-0.53,1.6,7.27E-56
18,AKAP9,0.35,86,1.05E-55
18,KRT8,-0.26,89.1,1.06E-55
18,HIST2H2AC,0.4,27.6,1.08E-55
18,NUMA1,0.27,45.4,1.24E-55
18,LINC01970,0.38,16.7,1.51E-55
18,ARL4C,-0.93,4,1.64E-55
18,AHCYL1,0.29,49.6,1.66E-55
18,ZNF326,0.28,47.4,1.91E-55
18,FAM111A,0.33,33.8,2.44E-55
18,NDUFB11,0.32,73.4,2.49E-55
18,GADD45GIP1,0.37,62.1,2.78E-55
18,AK9,0.25,17.5,2.82E-55
18,SMC5,0.3,46.7,3.43E-55
18,HMGN3,0.27,49,4.38E-55
18,ANKRD17,0.3,46.2,4.40E-55
18,HDAC1,0.25,50.6,5.37E-55
18,EIF4A1,0.28,52.7,6.54E-55
18,CCDC124,0.26,36.9,7.70E-55
18,RPL22,0.27,79.3,8.70E-55
18,MRPL14,0.27,51.2,1.16E-54
18,APEX1,0.26,42.1,1.96E-54
18,DDX5,-0.55,82.3,2.07E-54
18,G3BP1,0.29,57,2.78E-54
18,IGKC,-3.77,85.2,3.56E-54
18,DMBT1,0.28,18.2,3.59E-54
18,ZBTB10,0.26,42,3.78E-54
18,HMGCS1,0.26,37.5,6.31E-54
18,FUS,0.28,62.5,6.73E-54
18,PDAP1,0.27,32.9,6.86E-54
18,RNF168,0.28,37.9,7.32E-54
18,PDCD5,0.29,48.5,7.66E-54
18,MZB1,-1.42,4.8,7.97E-54
18,ACIN1,0.29,53.9,9.77E-54
18,PHF14,0.27,42.1,1.30E-53
18,RBM17,0.27,54.7,1.75E-53
18,KTN1,0.36,63.6,1.79E-53
